,SNo.,company,amount
0,1,John Deere India Private Limited,"35,690,000.00"
1,2,Security Printing And Minting Corporation Of India Limited,"6,040,700.00"
2,3,Gabriel India Limited,"2,920,000.00"
3,4,Bengal Finance And Investment Private Limited,"2,500,000.00"
4,5,Vippy Industries Limited,"1,826,291.00"
5,6,Hind Filters Limited,"1,050,000.00"
6,7,Navin Fluorine International Limited,"704,000.00"
