,SNo.,company,amount
0,1,Antique Marbonite Private Limited,"203,167.00"
1,2,Munjal Auto Industries Limited,"100,000.00"
2,3,Sunshine Tiles Company Private Limited,"100,000.00"
3,4,Ajanta Private Limited,0.00
