,SNo.,company,amount
0,1,Birla Corporation Limited,"30,525,000.00"
1,2,Nuvoco Vistas Corporation Limited,"8,700,000.00"
2,3,Inani Marbles And Industries Ltd.,"1,840,649.00"
3,4,Sarvashaktiman Traders Private Limited,"1,300,000.00"
4,5,Nuclear Power Corporation Of India Limited,0.00
