,SNo.,company,amount
0,1,Lic Housing Finance Ltd,"3,500,000.00"
1,2,Mahindra Rural Housing Finance Limited,"2,500,000.00"
2,3,Gujarat State Petronet Limited,"1,500,000.00"
3,4,Veer Plastics Private Limited,"1,200,000.00"
4,5,Radha Soami Food Products Private Limited,"700,000.00"
5,6,Dcb Bank Limited,"300,000.00"
6,7,Valorganics Pvt Ltd,"300,000.00"
7,8,Ocm Private Limited,"200,000.00"
8,9,F. C. Sondhi & Co. (India) Private Limited,"100,000.00"
9,10,Jyoti Ceramic Industries Private Limited,0.00
