,SNo.,company,amount
0,1,Punjab Chemicals And Crop Protection Limited,"4,200,000.00"
1,2,Edifecs Technologies Private Limited,"3,500,000.00"
2,3,Vibracoustic India Private Limited,"2,600,000.00"
3,4,Hansa Metallics Limited,"100,000.00"
4,5,Ivy Health And Life Sciences Private Limited,0.00
