,SNo.,company,amount
0,1,Multi Commodity Exchange Of India Limited,"6,000,000.00"
1,2,Bharat Electronics Limited,"3,048,000.00"
2,3,Rashtriya Chemicals And Fertilizers Limited,"2,490,000.00"
3,4,Bengal Finance And Investment Private Limited,"1,600,000.00"
4,5,Pee Vee Textiles Limited,"1,100,000.00"
5,6,Sks Microfinance Limited,"609,000.00"
6,7,Sarla Performance Fibers Limited,"593,000.00"
7,8,Vhm Industries Limited,"339,000.00"
8,9,Indusind Bank Ltd.,"200,000.00"
