,SNo.,company,amount
0,1,Container Corporation Of India Limited,"2,000,000.00"
1,2,Aditya Birla Finance Limited,"1,773,672.00"
2,3,Metrohm India Limited,"1,020,000.00"
3,4,Prasol Chemicals Limited,"1,000,000.00"
4,5,Zuventus Healthcare Limited,"235,000.00"
5,6,Modern Road Makers P Ltd,"200,000.00"
6,7,Ion Exchange (India) Limited,"118,000.00"
