,SNo.,company,amount
0,1,General Insurance Corporation Of India,"1,902,305.00"
1,2,National Stock Exchange Of India Ltd.,"1,700,000.00"
2,3,Ecl Finance Limited,"1,681,001.00"
3,4,India Index Services And Products Limited,"52,940.27"
4,5,Dotex International Limited,"44,121.06"
5,6,Nseit Limited,"43,950.56"
6,7,Nse Strategic Investment Corporation Limited,"36,108.92"
