,SNo.,company,amount
0,1,Mazagon Dock Shipbuilders Limited,"4,400,000.00"
1,2,Bajaj Auto Limited.,"4,000,000.00"
2,3,Wipro Limited,"3,800,000.00"
3,4,Adam Fabriwerk Private Limited,"250,000.00"
