,SNo.,company,amount
0,1,Tata Motors Finance Limited,"6,197,000.00"
1,2,Sunflag Iron And Steel Co Ltd,"5,019,652.00"
2,3,Macquarie Finance (India) Private Limited,"479,993.00"
3,4,Sbi Macquarie Infrastructure Management Private Limited,0.00
