,SNo.,company,amount
0,1,Power Grid Corporation Of India Limited,"4,800,000.00"
1,2,Tata Capital Financial Services Limited,"1,700,000.00"
2,3,J Thomas & Co Pvt Ltd,"500,000.00"
3,4,Parcon (India) Pvt Ltd,0.00
