,SNo.,company,amount
0,1,Nuvoco Vistas Corporation Limited,"3,300,000.00"
1,2,The Peerless General Finance & Investment Co Ltd,"1,200,000.00"
2,3,West Bengal Industrial Development Corpn  Ltd,"470,000.00"
3,4,Minex Metallurgical Company Limited,"440,000.00"
4,5,Maheshwari Mining Private Limited,"4,000.00"
