,SNo.,company,amount
0,1,Fresenius Kabi Oncology Limited,"146,400,000.00"
1,2,Coal India Ltd Govt Of India Undertaking,"32,000,000.00"
2,3,West Bengalstate Electricity Transmission Company Limited,"4,666,290.00"
3,4,Infosoft Global Private Limited,"16,580.00"
4,5,Ircon International Limited,2.00
