,SNo.,company,amount
0,1,Himatsingka Seide Limited.,"6,200,000.00"
1,2,Antrix Corporation Limited,"2,828,000.00"
2,3,Petronet Mhb Limited,"1,687,000.00"
3,4,Junish Composites (India) Private Limited,"100,000.00"
