,SNo.,company,amount
0,1,Rudrabhishek Enterprises Private Limited,"2,350,500.00"
1,2,My Healthskape Medicals Private Limited,"2,000,000.00"
2,3,Srei Infrastructure Finance Limited,"245,962.00"
3,4,Hnb Engineers Private Limited,"151,000.00"
4,5,Pjl Clothing (India) Private Limited,0.00
