,SNo.,company,amount
0,1,Shree Cement Limited,"175,600,000.00"
1,2,Container Corporation Of India Limited,"11,572,000.00"
2,3,Deutsche Investments India Private Limited,"3,500,000.00"
3,4,Property Ventures (India) Private Limited,"1,815,000.00"
4,5,Elegant Marbles And Grani Industries Limited,"1,000,000.00"
5,6,Ankur Scientific Energy Technologies Pvt  Ltd,"140,000.00"
6,7,The Peerless General Finance & Investment Co Ltd,"120,000.00"
7,8,Ekta Housing Private Limited,"20,000.00"
