,SNo.,company,amount
0,1,Hewlett-Packard Globalsoft Private Limited,"3,648,884.00"
1,2,Samalpatti Power Company Private Limited,"2,506,042.00"
2,3,Premier Spg And Wvg Mills Private Limited,"543,103.00"
3,4,Billroth Hospitals Limited,"300,000.00"
