,SNo.,company,amount
0,1,Sigma Freudenberg Nok Pvt Ltd,"4,378,000.00"
1,2,Chem-Trend Chemicals Company Private Limited,"2,121,000.00"
2,3,Rural Electrification Corporation Limited,"1,084,360.00"
3,4,Chennai Radha Engineering Works Private Limited,"501,500.00"
4,5,Ppn Power Generating Company Private Limited,"400,000.00"
5,6,Nabard Financial Services Limited,0.00
