,SNo.,company,amount
0,1,Vivimed Labs Limited,"3,200,000.00"
1,2,Sonata Software Limited,"1,700,000.00"
2,3,Sai Life Sciences Limited,"100,000.00"
3,4,Prathishta Weaving And Knitting Company Limited,0.00
