,SNo.,company,amount
0,1,Rbl Bank Limited,"10,000,000.00"
1,2,Spicer India Private Limited,"7,500,000.00"
2,3,Momentive Performance Materials (India) Private Limited,"1,500,000.00"
3,4,Madison Incentives Management Private Limited,"500,000.00"
4,5,Sankalp Semiconductor Private Limited,"300,000.00"
5,6,Microfinish Pumps Private Limited,0.00
