,SNo.,company,amount
0,1,Kosamattam Finance Limited,"3,200,000.00"
1,2,Cochin Shipyard Limited,"2,400,000.00"
2,3,Skyline Foundations And Structures Private Limited,"100,000.00"
3,4,Kanam Latex Industries Pvt Ltd,"100,000.00"
4,5,Wfb Baird And Company India Private Limited,0.00
5,6,Paragon Polymer Products Private Limited,0.00
