,SNo.,company,amount
0,1,Cochin Shipyard Limited,"10,300,000.00"
1,2,Eicl Limited,"5,500,000.00"
2,3,Muthoot Fincorp Limited,"1,800,000.00"
3,4,Travancore Rubber And Tea Co Ltd,"1,400,000.00"
4,5,Navigant Bpm (India) Private Limited,"1,000,000.00"
5,6,The Peerless General Finance & Investment Co Ltd,"100,000.00"
6,7,Ava Cholayil Health Care Private Limited,0.00
7,8,Rm Education Solutions India Private Limited,0.00
8,9,Central Railside Warehouse Company Limited,0.00
